order_key,date_key,customer_key,employee_key,location_key,order_status,order_amount,item_count,shipping_amount
2549,20241104,348,51,1,Completed,1184.32,5,68.94
2550,20251229,7,40,3,Completed,763.0,4,54.6
2551,20250322,581,79,1,Completed,2606.05,3,444.66
2552,20240421,699,34,5,Completed,2718.91,3,274.65
2553,20240130,665,18,11,Completed,1832.1,1,189.7
2554,20250114,263,50,7,Cancelled,2206.59,4,202.23
2555,20250811,717,50,9,Pending,1469.83,4,356.72
2556,20241216,542,89,9,Pending,2246.92,1,132.55
2557,20250213,211,1,2,Completed,7557.19,2,332.27
2558,20250806,112,88,12,Completed,242.38,1,216.27
2559,20250112,326,22,2,Pending,1659.59,5,186.03
2560,20251026,24,18,3,Completed,2372.77,1,272.43
2561,20250411,717,42,8,Completed,1511.71,3,342.1
2562,20250618,16,56,6,Pending,2101.24,2,251.88
2563,20250725,49,93,3,Pending,4268.44,5,365.66
2564,20250403,159,54,5,Pending,1082.49,2,170.71
2565,20240206,327,15,5,Completed,9577.5,5,127.76
2566,20241108,20,46,8,Cancelled,498.76,1,266.01
2567,20240413,630,93,10,Cancelled,2687.64,1,178.45
2568,20250108,133,72,5,Completed,1618.35,3,453.92
2569,20240414,804,22,5,Pending,2014.08,3,315.5
2570,20250107,560,65,2,Pending,3008.27,4,220.67
2571,20240908,84,74,12,Pending,997.73,3,423.37
2572,20240115,401,28,8,Completed,3951.55,3,472.99
2573,20240401,141,53,4,Completed,7942.89,2,222.31
2574,20250102,981,35,1,Completed,1297.28,5,320.8
2575,20240227,593,19,12,Cancelled,1081.19,3,173.13
2576,20250917,809,89,1,Cancelled,4502.03,2,241.15
2577,20250708,375,33,3,Completed,3590.06,1,273.92
2578,20250602,147,33,11,Completed,467.55,3,139.37
2579,20240505,235,11,5,Pending,2545.54,3,404.86
2580,20250804,417,45,11,Completed,3042.16,1,86.16
2581,20250408,771,65,7,Completed,1565.84,5,420.35
2582,20241012,431,98,7,Completed,5434.04,4,67.5
2583,20240101,929,78,12,Pending,453.36,2,421.89
2584,20250121,363,86,1,Pending,292.89,4,440.04
2585,20250804,234,99,5,Completed,3835.0,1,162.05
2586,20240125,496,70,5,Completed,853.74,1,415.1
2587,20240208,112,86,9,Cancelled,1591.25,4,109.04
2588,20241006,670,31,5,Completed,660.9,1,224.2
2589,20250108,101,72,11,Completed,3235.2,5,296.28
2590,20241212,641,63,9,Pending,2148.74,1,496.01
2591,20241107,383,46,11,Completed,1471.3,4,197.12
2592,20240705,358,65,10,Pending,609.28,3,88.1
2593,20240213,611,73,9,Cancelled,1439.15,1,467.09
2594,20240123,706,42,5,Cancelled,2136.57,1,165.6
2595,20240313,929,85,9,Completed,1069.09,1,400.97
2596,20250519,290,4,6,Completed,1098.71,4,483.18
2597,20250728,812,33,5,Completed,1649.63,5,429.48
2598,20241114,836,37,3,Cancelled,2804.64,2,113.97
2599,20240226,996,84,11,Pending,2296.53,2,12.3
2600,20241030,965,51,9,Completed,4191.7,5,458.06
2601,20251221,791,94,1,Cancelled,1522.68,3,462.79
2602,20240701,295,96,5,Completed,3678.76,2,128.06
2603,20241225,695,46,7,Cancelled,643.74,3,324.27
2604,20250128,785,73,9,Pending,2249.79,2,31.56
2605,20240829,292,25,4,Completed,2156.02,2,290.1
2606,20241116,814,11,9,Completed,10786.6,5,360.05
2607,20241210,702,50,4,Cancelled,957.07,4,136.77
2608,20241212,491,31,2,Cancelled,625.89,1,95.39
2609,20250608,862,74,2,Completed,883.4,3,189.28
2610,20250228,88,53,11,Completed,986.64,5,483.13
2611,20240209,684,14,8,Completed,2270.89,3,37.04
2612,20240105,787,46,10,Completed,596.79,1,135.94
2613,20241027,41,41,7,Completed,2156.74,3,2.92
2614,20251025,408,1,7,Pending,1681.42,3,247.97
2615,20240127,518,55,4,Completed,3400.11,2,476.1
2616,20240221,209,94,2,Completed,2684.91,5,457.73
2617,20250511,880,90,9,Completed,3173.53,1,315.76
2618,20241125,627,91,3,Pending,2423.39,1,3.6
2619,20240617,276,90,11,Completed,4164.03,1,35.6
2620,20240531,437,93,2,Completed,496.48,1,152.49
2621,20250501,113,10,12,Cancelled,510.57,2,397.03
2622,20250117,88,43,6,Completed,1609.27,2,244.29
2623,20250411,747,55,4,Pending,1750.14,5,321.54
2624,20240723,984,84,4,Completed,721.1,2,425.01
2625,20250119,277,38,9,Completed,2561.05,2,31.46
2626,20250920,245,71,10,Completed,576.23,3,192.32
2627,20240819,684,79,6,Completed,1320.25,1,259.95
2628,20241016,511,52,6,Cancelled,1612.63,4,446.62
2629,20240429,140,25,11,Cancelled,2585.48,5,328.91
2630,20250411,668,8,6,Completed,1093.08,1,485.52
2631,20240124,210,45,4,Cancelled,4326.27,4,191.4
2632,20240630,116,17,12,Pending,6273.91,3,165.26
2633,20250605,465,65,10,Completed,5599.27,5,66.11
2634,20240115,740,24,7,Cancelled,6948.39,4,184.42
2635,20251224,522,88,1,Pending,3838.69,5,173.09
2636,20241022,649,90,5,Completed,2676.18,5,224.93
2637,20241018,238,84,12,Completed,898.41,4,340.65
2638,20250127,494,67,12,Cancelled,1041.8,5,19.06
2639,20250412,713,12,9,Completed,3494.79,4,477.96
2640,20241201,529,99,6,Completed,393.57,5,79.25
2641,20251008,240,7,11,Completed,4716.66,3,498.98
2642,20251204,955,57,7,Cancelled,1007.31,1,149.9
2643,20240526,68,81,1,Completed,1067.12,4,102.12
2644,20250531,911,9,5,Completed,3043.32,1,362.65
2645,20240807,725,50,4,Completed,2047.43,3,104.77
2646,20251228,112,48,9,Cancelled,1169.56,4,296.64
2647,20240704,256,20,3,Completed,789.56,5,407.14
2648,20240803,369,12,10,Completed,492.24,2,363.12
2649,20250606,958,91,3,Completed,289.88,5,432.62
2650,20250730,517,91,8,Cancelled,5273.91,2,132.05
2651,20240403,259,10,4,Completed,1375.74,4,310.17
2652,20250210,920,28,3,Cancelled,803.51,5,204.48
2653,20240909,119,40,9,Completed,2984.58,4,182.49
2654,20250323,817,20,12,Completed,877.06,3,416.48
2655,20250210,831,7,10,Pending,890.89,3,210.36
2656,20251221,387,52,7,Pending,4237.57,2,91.99
2657,20251113,44,45,11,Completed,2960.83,1,482.38
2658,20250423,887,81,10,Completed,1894.15,3,185.78
2659,20250511,968,30,12,Completed,1050.08,1,450.2
2660,20251019,379,52,1,Pending,1972.13,2,222.44
2661,20240514,186,32,10,Pending,2602.92,5,236.86
2662,20250614,272,4,7,Cancelled,2011.12,1,446.08
2663,20250718,137,73,9,Pending,4322.2,1,413.0
2664,20240403,610,75,12,Pending,734.32,5,91.57
2665,20251006,519,67,7,Completed,1330.78,4,161.39
2666,20250526,356,4,9,Pending,2554.33,2,200.98
2667,20240910,651,70,12,Completed,1034.7,1,346.94
2668,20241220,623,61,2,Cancelled,3506.13,3,294.3
2669,20241223,12,45,9,Completed,4789.62,5,282.85
2670,20251102,410,62,9,Pending,1715.51,1,339.72
2671,20251209,864,12,3,Completed,2222.2,5,67.56
2672,20250812,796,21,1,Completed,1384.38,1,308.4
2673,20250421,855,13,8,Completed,1294.49,5,214.49
2674,20240317,955,45,5,Pending,4567.25,1,490.1
2675,20251030,62,90,4,Completed,838.04,2,326.56
2676,20240407,271,1,3,Cancelled,3169.72,1,138.6
2677,20240501,460,45,7,Completed,1102.9,3,478.06
2678,20240220,511,29,4,Pending,831.79,4,25.86
2679,20251123,787,94,1,Completed,3664.3,1,280.82
2680,20241226,725,62,1,Completed,2855.85,1,371.51
2681,20240621,707,23,4,Pending,970.05,1,302.73
2682,20240229,159,29,8,Cancelled,1429.92,3,435.4
2683,20241028,678,59,7,Pending,1480.87,3,198.23
2684,20250613,796,5,9,Cancelled,1974.51,4,420.04
2685,20251228,753,7,8,Completed,1105.95,5,179.19
2686,20250207,583,68,4,Completed,6563.28,2,388.95
2687,20250319,89,81,12,Completed,673.89,3,270.99
2688,20250903,150,75,8,Completed,486.48,1,20.8
2689,20251021,744,18,8,Cancelled,1489.72,2,323.78
2690,20240723,869,87,6,Completed,333.62,2,283.45
2691,20251226,826,23,6,Completed,878.82,1,138.65
2692,20250114,427,88,12,Cancelled,986.03,1,331.5
2693,20251110,588,30,5,Completed,1655.95,1,374.81
2694,20240326,177,50,10,Completed,1397.05,2,97.23
2695,20240312,592,96,2,Pending,1975.95,1,370.8
2696,20251008,196,41,12,Completed,876.51,2,447.04
2697,20250506,796,67,10,Pending,1208.65,1,448.83
2698,20240507,786,59,10,Completed,2599.29,2,37.43
2699,20251016,52,8,4,Cancelled,266.27,5,480.68
2700,20240315,936,80,8,Completed,2290.62,2,130.08
2701,20250513,797,36,10,Completed,294.21,1,368.54
2702,20240529,379,48,1,Cancelled,1649.91,2,213.83
2703,20240221,452,31,8,Completed,2479.81,3,439.53
2704,20250812,79,100,11,Completed,2092.63,4,171.35
2705,20250911,937,56,11,Completed,996.06,4,469.63
2706,20240318,101,64,10,Cancelled,2009.29,1,261.96
2707,20240309,923,53,11,Pending,769.81,5,266.18
2708,20250325,655,31,4,Pending,4942.47,3,293.31
2709,20240121,919,59,9,Cancelled,3181.23,2,167.41
2710,20250629,371,80,4,Pending,765.7,5,437.25
2711,20251031,896,10,11,Cancelled,4922.11,1,78.18
2712,20250703,427,16,7,Completed,1911.59,4,295.02
2713,20240617,351,17,10,Completed,662.67,5,264.41
2714,20240518,338,94,4,Completed,4163.3,2,239.25
2715,20250512,952,58,4,Completed,6092.73,3,295.98
2716,20240215,466,35,12,Pending,1333.29,3,198.76
2717,20250128,479,20,11,Completed,2192.48,5,208.18
2718,20241124,644,69,3,Completed,1618.9,5,447.37
2719,20250628,556,53,5,Pending,2600.6,3,302.98
2720,20240528,542,63,2,Completed,3089.79,4,358.18
2721,20250711,380,72,8,Completed,3600.57,5,152.6
2722,20250526,165,10,1,Completed,373.04,3,398.21
2723,20240623,995,68,1,Pending,1080.77,4,467.0
2724,20240917,492,73,7,Pending,3541.36,3,124.3
2725,20240218,973,28,11,Completed,935.85,3,99.08
2726,20241124,461,32,9,Completed,2159.76,5,78.09
2727,20240709,600,60,9,Completed,785.94,2,289.9
2728,20240323,546,39,8,Completed,2813.88,1,114.03
2729,20250213,966,94,3,Cancelled,1685.78,4,179.04
2730,20250218,111,10,3,Pending,2652.33,3,425.14
2731,20240303,518,17,8,Cancelled,2243.91,3,51.54
2732,20240515,154,82,12,Pending,531.56,2,166.6
2733,20240301,869,69,1,Pending,8742.38,4,366.46
2734,20250511,531,87,5,Completed,574.62,3,58.98
2735,20240904,924,3,3,Cancelled,11947.85,4,10.87
2736,20240222,276,14,2,Completed,290.55,1,288.5
2737,20240520,163,84,5,Completed,1727.56,5,132.82
2738,20251214,630,82,3,Completed,530.56,4,143.49
2739,20240705,146,83,3,Completed,5958.66,3,356.18
2740,20250515,373,90,6,Completed,726.66,1,399.75
2741,20241208,314,24,9,Completed,681.3,5,467.92
2742,20240512,221,10,7,Completed,1681.31,3,160.53
2743,20240812,131,30,7,Completed,5136.88,3,1.69
2744,20240111,657,100,8,Pending,4386.61,5,90.83
2745,20250630,759,52,3,Completed,1368.99,5,230.05
2746,20240901,394,1,1,Completed,1266.01,2,114.11
2747,20241230,282,75,1,Pending,2483.03,4,297.63
2748,20240421,158,85,11,Completed,1561.45,2,362.51
2749,20250825,678,13,11,Completed,1745.0,1,487.71
2750,20240608,809,56,5,Completed,1460.63,3,255.62
2751,20250217,549,75,10,Completed,2666.08,2,222.67
2752,20250929,432,96,4,Completed,2346.59,3,63.6
2753,20250605,649,61,4,Completed,5525.54,3,443.34
2754,20250316,916,34,9,Completed,982.9,2,90.58
2755,20251011,990,92,12,Completed,975.68,3,3.66
2756,20240508,194,37,8,Completed,1519.06,4,109.1
2757,20251205,477,64,12,Completed,1391.62,4,383.01
2758,20250210,877,85,12,Cancelled,3262.64,4,368.66
2759,20241026,633,54,1,Pending,703.51,1,31.0
2760,20240705,816,72,5,Completed,4519.01,1,28.97
2761,20250628,996,85,6,Completed,1303.01,4,424.54
2762,20251214,104,61,3,Completed,4209.3,3,350.24
2763,20250519,613,43,3,Completed,12394.48,4,251.71
2764,20240124,532,65,12,Completed,3718.93,2,158.28
2765,20241208,285,41,3,Completed,2696.99,1,118.21
2766,20250619,654,69,6,Pending,3993.95,2,9.58
2767,20241017,104,9,6,Completed,1292.81,4,432.42
2768,20250719,496,5,8,Completed,2019.08,5,362.09
2769,20250601,415,48,7,Completed,955.48,3,65.89
2770,20240219,391,12,1,Completed,1005.33,3,307.82
2771,20250211,615,74,6,Cancelled,2093.76,2,53.04
2772,20240505,944,19,5,Completed,1766.17,1,119.65
2773,20241221,948,50,2,Completed,2310.28,1,452.54
2774,20241007,701,18,12,Completed,1821.42,2,355.9
2775,20250812,332,93,7,Completed,1305.19,4,100.47
2776,20250926,966,85,12,Completed,3425.43,3,187.05
2777,20241203,999,1,11,Completed,998.25,2,405.92
2778,20250127,847,40,12,Cancelled,1999.96,3,270.63
2779,20250402,874,95,3,Cancelled,4097.45,2,73.0
2780,20250424,818,49,10,Completed,2885.84,1,178.58
2781,20250409,761,85,1,Cancelled,1598.57,2,464.54
2782,20250726,726,9,7,Completed,388.83,1,100.01
2783,20251218,639,43,11,Pending,1246.29,3,207.05
2784,20250828,647,88,7,Completed,8951.56,4,138.89
2785,20240408,390,20,3,Completed,1341.47,1,406.75
2786,20241214,887,2,1,Pending,1629.3,1,390.45
2787,20241203,635,74,6,Cancelled,1873.68,1,271.03
2788,20250106,614,9,10,Completed,2302.73,2,21.35
2789,20250121,742,31,12,Completed,968.58,1,339.48
2790,20250608,76,82,9,Cancelled,3000.16,5,272.89
2791,20241103,919,90,6,Pending,2268.84,2,259.36
2792,20240711,583,14,9,Completed,412.42,4,174.42
2793,20241130,945,50,10,Completed,213.72,4,92.17
2794,20250916,103,80,5,Completed,1064.72,2,7.95
2795,20240815,234,40,4,Cancelled,621.0,1,262.16
2796,20240116,950,36,4,Completed,2095.3,1,15.25
2797,20251214,693,55,9,Completed,1212.59,5,342.63
2798,20240523,647,78,10,Completed,2382.96,3,56.36
2799,20250316,405,5,3,Completed,2408.03,1,437.76
2800,20250807,556,6,12,Completed,731.72,4,142.24
2801,20240719,547,11,1,Completed,1222.42,3,42.83
2802,20240905,198,35,6,Completed,1050.87,1,310.95
2803,20240724,567,28,6,Cancelled,3451.08,1,352.95
2804,20240419,516,49,1,Completed,1421.48,4,50.95
2805,20240421,314,31,9,Completed,4450.52,2,119.56
2806,20240516,343,63,11,Cancelled,4653.08,1,140.2
2807,20241130,768,33,3,Completed,1467.85,4,313.96
2808,20250122,676,84,9,Completed,1018.52,1,151.61
2809,20240112,470,31,12,Completed,811.99,5,86.36
2810,20250910,605,25,9,Completed,2886.95,3,483.95
2811,20250509,242,87,6,Completed,1509.78,3,167.52
2812,20240221,500,66,12,Pending,913.16,4,22.81
2813,20250908,562,5,5,Cancelled,3353.18,2,307.18
2814,20240123,253,16,9,Pending,3402.68,4,126.47
2815,20250213,170,5,10,Pending,766.03,1,139.22
2816,20241206,526,80,8,Completed,2184.7,2,262.21
2817,20250102,941,63,4,Cancelled,2620.08,3,27.92
2818,20251129,462,94,9,Cancelled,6382.12,2,215.64
2819,20251108,902,33,4,Completed,1433.65,5,367.01
2820,20240722,852,5,6,Cancelled,1636.24,1,330.77
2821,20250227,745,46,7,Completed,2776.19,1,416.6
2822,20251202,895,8,4,Completed,4514.95,1,21.13
2823,20250616,412,15,10,Pending,2254.08,5,227.06
2824,20251010,760,79,4,Completed,1959.34,3,369.4
2825,20241113,145,38,2,Completed,1044.14,5,201.74
2826,20240725,320,89,9,Completed,1262.82,3,111.77
2827,20250108,567,52,11,Completed,1452.17,5,4.08
2828,20250820,39,65,3,Completed,2866.95,5,14.05
2829,20251109,766,84,7,Completed,2342.57,1,88.17
2830,20250516,926,47,12,Pending,942.6,5,453.46
2831,20250531,106,32,5,Completed,3228.63,3,287.52
2832,20250109,993,77,5,Completed,1429.0,3,150.32
2833,20240821,89,84,9,Completed,1445.38,2,345.93
2834,20241105,128,30,8,Cancelled,3024.3,5,254.1
2835,20241229,763,83,2,Completed,3341.59,1,351.88
2836,20250819,686,100,1,Completed,2157.52,1,134.15
2837,20250209,937,20,5,Completed,7311.83,2,319.21
2838,20250802,426,85,6,Pending,365.1,5,463.84
2839,20240121,573,9,8,Completed,3542.26,5,368.95
2840,20250707,149,89,5,Pending,735.46,2,114.59
2841,20250105,692,90,2,Cancelled,1614.03,3,405.03
2842,20251230,999,86,10,Completed,1668.38,3,99.58
2843,20241210,597,35,6,Completed,1572.39,3,162.57
2844,20241215,934,94,1,Cancelled,794.67,1,123.39
2845,20240403,394,56,8,Completed,555.84,3,477.83
2846,20250812,983,7,5,Completed,353.79,3,130.08
2847,20250527,537,85,7,Completed,1394.92,1,318.17
2848,20250922,144,91,11,Completed,1835.25,4,329.43
2849,20240308,363,31,3,Cancelled,2650.18,2,0.18
2850,20240603,492,25,9,Completed,4171.43,2,170.6
2851,20251003,68,57,2,Pending,3226.48,4,160.84
2852,20240131,896,36,10,Cancelled,3631.22,5,260.16
2853,20250106,240,64,5,Completed,739.81,2,65.58
2854,20241022,676,38,10,Pending,3985.0,5,57.66
2855,20251117,920,22,1,Completed,2222.36,1,64.39
2856,20250918,435,24,8,Completed,582.62,3,154.94
2857,20251017,610,66,4,Completed,3880.02,4,95.81
2858,20240730,517,44,5,Completed,813.44,2,63.16
2859,20250305,765,2,3,Completed,719.22,2,281.22
2860,20250526,39,51,5,Completed,5658.82,4,123.72
2861,20251208,360,79,10,Completed,1994.85,2,29.49
2862,20240106,612,15,1,Cancelled,715.24,2,382.38
2863,20251215,92,25,8,Pending,1071.14,4,41.15
2864,20240916,860,36,3,Cancelled,3839.49,1,431.95
2865,20240403,633,93,5,Cancelled,630.2,3,132.8
2866,20250325,3,35,7,Completed,1470.41,2,497.56
2867,20250725,13,84,2,Completed,1469.73,2,222.95
2868,20240404,160,68,11,Pending,14537.71,3,310.84
2869,20240130,664,100,9,Cancelled,513.04,4,156.63
2870,20251017,518,59,8,Completed,530.29,2,21.06
2871,20251113,483,32,12,Completed,1046.01,4,412.34
2872,20240424,561,72,5,Completed,986.64,2,154.24
2873,20251022,495,10,2,Pending,1693.05,5,284.16
2874,20251027,344,79,10,Completed,1128.95,2,388.63
2875,20251230,8,24,8,Completed,3241.36,3,47.79
2876,20240607,28,67,6,Completed,1766.21,4,70.71
2877,20250227,690,59,2,Cancelled,760.46,1,181.02
2878,20251227,744,25,4,Completed,1361.39,5,235.61
2879,20251021,240,49,7,Completed,1326.72,2,467.66
2880,20250318,243,51,1,Cancelled,4112.66,5,176.39
2881,20240524,408,77,7,Completed,3292.28,2,399.46
2882,20240302,645,47,10,Completed,2916.89,1,137.77
2883,20240708,594,6,6,Completed,921.43,1,268.11
2884,20240217,560,8,8,Completed,2117.83,5,180.6
2885,20240522,37,67,3,Cancelled,656.3,1,440.7
2886,20240224,431,90,7,Cancelled,2779.3,4,208.53
2887,20250711,753,44,3,Cancelled,4363.3,4,282.18
2888,20250307,591,10,9,Completed,310.6,2,430.14
2889,20250113,807,18,7,Completed,1541.86,4,454.26
2890,20250814,696,98,8,Completed,1540.58,2,323.44
2891,20241027,900,71,4,Completed,3420.65,4,193.57
2892,20241021,573,4,5,Pending,1033.11,2,476.35
2893,20240531,570,26,8,Completed,1021.62,4,449.75
2894,20241121,558,73,8,Completed,1887.46,3,172.14
2895,20240507,265,64,9,Completed,2701.33,3,275.53
2896,20250306,437,29,2,Completed,1959.13,5,143.83
2897,20251230,169,70,3,Pending,3363.3,1,180.1
2898,20250124,431,91,4,Completed,2884.31,3,312.14
2899,20240806,150,91,5,Pending,1099.19,1,218.52
2900,20250517,491,83,7,Cancelled,1694.65,1,131.1
2901,20250822,955,36,7,Completed,2581.55,1,265.16
2902,20241210,453,3,1,Completed,882.85,4,133.77
2903,20240701,739,40,1,Pending,966.3,4,344.76
2904,20250605,440,3,10,Completed,518.11,4,389.52
2905,20240516,906,58,7,Completed,4280.8,5,243.92
2906,20251230,211,61,1,Pending,9436.97,3,201.08
2907,20240820,835,35,11,Pending,969.43,1,335.89
2908,20240913,725,15,5,Completed,2641.68,3,196.47
2909,20250615,889,53,8,Completed,4528.36,3,496.28
2910,20240109,133,2,6,Completed,655.47,4,413.94
2911,20240528,895,28,3,Completed,2204.36,3,255.86
2912,20240401,909,97,9,Completed,4827.86,1,245.42
2913,20241012,296,92,5,Cancelled,1353.64,5,257.95
2914,20250208,625,64,2,Cancelled,1570.69,3,255.71
2915,20240511,587,38,3,Completed,5061.65,1,49.29
2916,20240908,49,2,10,Pending,1195.65,5,202.42
2917,20250718,526,66,7,Completed,1060.61,3,127.45
2918,20251118,659,50,6,Pending,1449.41,4,205.2
2919,20240111,206,72,10,Completed,7220.69,4,148.24
2920,20250403,362,16,4,Pending,3190.01,2,456.98
2921,20240119,586,84,2,Completed,2596.2,5,73.2
2922,20250115,930,81,2,Completed,2574.5,5,430.16
2923,20251004,61,43,2,Completed,692.58,5,261.69
2924,20250806,937,3,12,Completed,2658.51,2,367.29
2925,20240619,817,47,11,Completed,1210.95,1,426.04
2926,20240708,846,38,5,Completed,1462.54,3,155.21
2927,20250726,48,77,6,Completed,1403.81,2,80.64
2928,20250822,568,24,5,Pending,3644.16,4,450.23
2929,20240724,369,2,7,Cancelled,7426.86,4,120.81
2930,20240103,920,99,3,Completed,828.57,1,121.34
2931,20241120,741,25,8,Completed,4059.38,4,229.75
2932,20250328,650,8,7,Completed,1533.93,1,65.67
2933,20241120,28,86,11,Cancelled,3259.67,3,170.28
2934,20251114,876,72,4,Pending,2260.2,3,268.18
2935,20250817,490,27,10,Pending,1088.2,1,429.35
2936,20250729,161,48,2,Completed,1075.11,1,34.38
2937,20240115,875,69,2,Pending,1501.8,3,456.43
2938,20250916,905,82,10,Cancelled,2376.88,3,237.53
2939,20250706,497,38,11,Cancelled,2655.36,3,412.35
2940,20241017,662,22,11,Completed,19225.63,4,436.58
2941,20250306,611,2,1,Pending,2766.76,4,260.01
2942,20250825,304,86,5,Completed,634.09,4,438.06
2943,20251024,749,82,6,Completed,4902.5,4,77.34
2944,20250206,998,96,4,Completed,2889.18,5,439.3
2945,20240131,935,75,4,Completed,1575.34,2,426.94
2946,20250328,687,22,5,Completed,739.62,5,280.59
2947,20250512,361,25,1,Completed,1436.54,3,320.44
2948,20240213,909,25,12,Completed,4581.98,5,370.98
2949,20250820,928,46,4,Cancelled,2676.72,4,497.05
2950,20240527,6,97,8,Completed,5319.72,2,208.9
2951,20251012,339,70,10,Completed,5098.62,1,231.18
2952,20250206,553,44,2,Cancelled,2117.9,1,166.55
2953,20240823,578,74,3,Completed,144.58,4,97.23
2954,20240212,713,84,8,Completed,872.31,4,138.89
2955,20240114,514,41,12,Pending,523.06,1,337.73
2956,20250625,14,85,5,Completed,5579.59,5,20.02
2957,20241002,166,2,11,Completed,2708.51,2,352.95
2958,20250906,763,32,1,Completed,1509.01,4,473.96
2959,20240617,694,17,9,Completed,1182.02,4,121.17
2960,20251103,652,18,12,Completed,4267.08,4,134.42
2961,20251119,441,21,9,Completed,873.21,5,448.82
2962,20240315,275,37,2,Completed,638.03,5,480.12
2963,20250417,309,73,1,Cancelled,595.58,1,373.57
2964,20251117,689,60,5,Completed,1951.84,3,110.87
2965,20240824,505,45,7,Completed,932.6,3,250.27
2966,20240219,131,50,8,Pending,3973.58,3,420.76
2967,20251001,400,19,12,Completed,1764.81,3,300.19
2968,20241212,825,74,8,Completed,579.63,1,111.4
2969,20240120,600,76,4,Pending,1454.35,5,17.21
2970,20250906,867,55,1,Completed,804.71,4,197.61
2971,20250511,509,82,12,Cancelled,1582.56,5,399.58
