return_key,date_key,sales_key,order_key,customer_key,product_key,location_key,return_quantity,return_amount,return_reason
1564,20251111,26823,8948,829,127,2,1,1975.02,Incorrect Product
1565,20241008,26840,8955,328,65,11,5,13246.44,Customer Changed Mind
1566,20250304,26859,8961,737,103,1,1,6980.5,Damaged
1567,20250414,26903,8974,934,191,1,1,5352.22,Damaged
1568,20251208,26906,8975,292,168,6,1,1950.78,Duplicate Order
1569,20241222,26911,8976,477,111,10,1,6531.05,Duplicate Order
1570,20240123,26913,8977,386,165,8,1,5295.74,Damaged
1571,20240209,26949,8988,530,50,4,4,4646.19,Damaged
1572,20240817,26957,8990,956,200,8,6,18149.81,Incorrect Product
1573,20250127,26966,8992,357,161,12,1,4378.38,Duplicate Order
1574,20240405,26995,9000,719,122,2,6,24374.79,Customer Changed Mind
1575,20251013,27029,9011,287,65,11,2,4913.91,Incorrect Product
1576,20240113,27045,9017,702,128,7,2,859.28,Incorrect Product
1577,20240831,27052,9019,907,183,5,6,29756.33,Damaged
1578,20241216,27056,9022,57,13,9,7,94642.08,Customer Changed Mind
1579,20250612,27063,9023,268,133,7,5,18822.03,Duplicate Order
1580,20250716,27066,9024,508,80,11,1,5790.49,Customer Changed Mind
1581,20250605,27068,9025,659,75,4,1,9018.26,Quality Issue
1582,20250605,27069,9025,659,89,4,1,7512.8,Incorrect Product
1583,20240202,27123,9043,403,148,7,2,2111.5,Duplicate Order
1584,20250326,27175,9063,747,29,12,3,6447.24,Incorrect Product
1585,20241230,27225,9079,173,164,9,2,13087.4,Damaged
1586,20251018,27258,9092,834,55,12,7,8205.47,Damaged
1587,20250716,27279,9100,291,189,11,2,4168.52,Damaged
1588,20250127,27286,9102,320,126,5,1,6744.2,Incorrect Product
1589,20240705,27291,9104,396,157,5,1,1007.01,Quality Issue
1590,20240705,27293,9104,396,15,5,1,4754.77,Incorrect Product
1591,20240116,27326,9113,496,143,6,4,25027.23,Duplicate Order
1592,20251202,27329,9114,619,102,11,3,19099.87,Duplicate Order
1593,20240603,27346,9120,337,188,11,1,3670.41,Duplicate Order
1594,20240310,27356,9126,241,117,11,4,9077.77,Customer Changed Mind
1595,20241121,27385,9133,81,137,3,1,1908.68,Customer Changed Mind
1596,20240725,27425,9146,832,152,8,3,15390.98,Duplicate Order
1597,20240422,27434,9149,174,190,8,3,5600.68,Quality Issue
1598,20240516,27442,9152,622,54,12,2,7385.95,Quality Issue
1599,20250520,27444,9153,403,95,2,3,13186.96,Incorrect Product
1600,20251226,27450,9154,618,185,7,4,31584.18,Customer Changed Mind
1601,20250314,27468,9158,632,169,5,1,3017.72,Quality Issue
1602,20250418,27487,9164,521,77,6,2,9511.9,Duplicate Order
1603,20250607,27495,9166,92,94,8,1,1707.35,Incorrect Product
1604,20250620,27539,9183,378,66,8,2,9417.2,Incorrect Product
1605,20250620,27549,9187,511,151,11,2,19090.58,Customer Changed Mind
1606,20250623,27560,9191,648,38,3,1,6767.84,Quality Issue
1607,20250316,27614,9208,993,168,5,2,3892.1,Damaged
1608,20240726,27619,9211,105,178,7,2,12443.37,Quality Issue
1609,20250913,27636,9217,69,67,6,3,3506.28,Damaged
1610,20240916,27641,9219,713,88,11,6,17194.44,Quality Issue
1611,20251113,27697,9237,939,18,6,2,5374.49,Damaged
1612,20240922,27717,9245,441,130,11,1,4952.33,Damaged
1613,20240719,27753,9256,324,88,9,1,4014.46,Damaged
1614,20240212,27795,9271,738,23,1,2,2741.6,Customer Changed Mind
1615,20240427,27817,9278,575,54,7,2,8059.71,Duplicate Order
1616,20240516,27826,9281,179,25,3,1,2183.83,Duplicate Order
1617,20250505,27855,9291,486,66,11,1,3765.89,Customer Changed Mind
1618,20251108,27863,9293,129,152,12,4,20363.1,Duplicate Order
1619,20250621,27922,9312,416,31,5,2,14053.45,Damaged
1620,20240921,27925,9313,480,192,6,2,8779.74,Customer Changed Mind
1621,20250508,27933,9315,64,125,2,1,7701.64,Customer Changed Mind
1622,20250912,27938,9316,587,132,3,1,7976.29,Duplicate Order
1623,20250202,27961,9324,861,52,12,1,7412.86,Damaged
1624,20240813,27966,9325,700,92,3,1,224.61,Damaged
1625,20240213,27968,9326,363,23,2,1,1632.26,Quality Issue
1626,20250506,28005,9336,399,116,11,1,5850.48,Damaged
1627,20240922,28016,9338,715,62,6,1,557.96,Duplicate Order
1628,20240213,28032,9342,881,66,12,2,10120.72,Duplicate Order
1629,20240127,28041,9345,238,188,4,1,3068.84,Customer Changed Mind
1630,20251114,28047,9347,344,99,9,4,18055.7,Duplicate Order
1631,20250724,28063,9354,348,12,6,1,2602.96,Duplicate Order
1632,20250724,28066,9354,348,199,6,2,9912.3,Damaged
1633,20250607,28073,9357,993,92,7,3,776.63,Quality Issue
1634,20240505,28080,9360,281,54,6,1,3608.71,Customer Changed Mind
1635,20250522,28098,9367,418,119,1,4,10883.2,Quality Issue
1636,20250522,28099,9367,418,98,1,4,2231.15,Customer Changed Mind
1637,20240707,28104,9369,684,17,11,1,2412.48,Incorrect Product
1638,20250324,28116,9373,329,121,4,3,5713.8,Duplicate Order
1639,20240319,28130,9377,968,70,7,1,1542.31,Incorrect Product
1640,20240714,28140,9380,333,42,2,1,4934.14,Duplicate Order
1641,20241215,28167,9389,793,35,12,2,3774.11,Customer Changed Mind
1642,20250409,28216,9409,284,51,8,4,14234.09,Duplicate Order
1643,20250514,28223,9410,845,83,10,1,1461.99,Customer Changed Mind
1644,20250203,28235,9415,557,15,4,2,10469.39,Quality Issue
1645,20250328,28241,9417,115,167,11,3,1455.18,Damaged
1646,20251006,28255,9421,522,77,8,1,5324.85,Incorrect Product
1647,20240802,28263,9424,45,151,5,2,15986.36,Quality Issue
1648,20240331,28265,9425,717,180,9,3,5841.83,Duplicate Order
1649,20240328,28269,9426,4,169,8,6,22103.42,Duplicate Order
1650,20240225,28321,9446,346,15,4,2,8571.45,Damaged
1651,20251218,28340,9452,988,83,10,7,13968.29,Quality Issue
1652,20250606,28355,9457,644,40,6,1,5793.54,Quality Issue
1653,20240707,28377,9462,717,111,8,1,5434.74,Damaged
1654,20250911,28383,9464,636,171,9,1,807.15,Damaged
1655,20250911,28384,9464,636,12,9,2,6379.45,Incorrect Product
1656,20241002,28409,9472,559,78,8,1,5402.13,Customer Changed Mind
1657,20240119,28416,9473,791,33,9,1,3710.67,Customer Changed Mind
1658,20241117,28443,9480,336,189,8,1,2487.15,Customer Changed Mind
1659,20240928,28448,9482,756,138,1,2,2371.75,Quality Issue
1660,20250815,28470,9488,17,116,9,1,5274.48,Customer Changed Mind
1661,20240608,28471,9489,1,7,4,6,910.1,Incorrect Product
1662,20251122,28478,9491,348,74,8,5,21888.29,Duplicate Order
1663,20241022,28497,9498,118,180,8,2,3319.75,Duplicate Order
1664,20240126,28518,9505,271,101,1,2,12902.45,Duplicate Order
1665,20241101,28528,9507,719,137,1,2,3201.92,Duplicate Order
1666,20240412,28552,9515,642,5,11,1,3552.86,Duplicate Order
1667,20241108,28565,9521,885,71,10,1,2379.13,Quality Issue
1668,20250626,28576,9524,368,170,3,1,855.31,Quality Issue
1669,20250107,28612,9535,449,140,9,3,3326.16,Damaged
1670,20250614,28620,9538,417,23,12,1,1958.03,Quality Issue
1671,20250614,28621,9538,417,13,12,1,8594.98,Duplicate Order
1672,20250614,28622,9538,417,166,12,4,22411.34,Quality Issue
1673,20251124,28624,9539,359,138,5,2,3876.03,Incorrect Product
1674,20240824,28636,9543,482,158,7,2,8033.64,Incorrect Product
1675,20250510,28648,9547,222,25,6,1,1988.33,Duplicate Order
1676,20250220,28695,9563,894,133,3,4,17394.15,Customer Changed Mind
1677,20250528,28698,9564,683,61,4,5,24546.15,Duplicate Order
1678,20241229,28723,9574,7,149,10,1,1419.92,Damaged
1679,20240209,28758,9585,833,172,9,1,3468.43,Customer Changed Mind
1680,20250621,28770,9589,990,193,2,3,13883.36,Incorrect Product
1681,20250522,28775,9590,69,124,9,7,29140.05,Customer Changed Mind
1682,20250526,28803,9600,924,149,2,2,3230.66,Quality Issue
1683,20240611,28815,9604,400,58,7,1,7190.36,Duplicate Order
1684,20251227,28844,9615,88,173,5,1,4538.34,Damaged
1685,20241115,28860,9619,397,97,7,4,14760.37,Customer Changed Mind
1686,20250423,28881,9626,415,143,6,3,19185.16,Incorrect Product
1687,20250718,28905,9634,36,96,4,1,3401.3,Damaged
1688,20251226,28931,9642,681,199,7,1,6619.2,Customer Changed Mind
1689,20251226,28933,9642,681,115,7,6,36776.36,Incorrect Product
1690,20241208,28958,9650,543,90,2,2,2917.64,Incorrect Product
1691,20240716,28966,9653,974,150,8,3,17355.28,Incorrect Product
1692,20251205,28973,9656,804,106,10,4,15961.22,Customer Changed Mind
1693,20251212,28985,9660,745,112,6,5,30432.98,Incorrect Product
1694,20251212,28986,9660,745,120,6,3,2361.83,Incorrect Product
1695,20241006,28991,9661,352,155,2,2,8047.28,Customer Changed Mind
1696,20250427,28997,9663,799,57,11,2,5954.76,Incorrect Product
1697,20250507,29041,9676,479,66,8,1,4222.26,Duplicate Order
1698,20250505,29091,9695,57,1,11,3,12433.93,Incorrect Product
1699,20250505,29093,9695,57,19,11,6,24344.82,Quality Issue
1700,20240201,29117,9703,169,69,4,4,18475.78,Quality Issue
1701,20250414,29132,9708,864,120,3,2,1595.23,Quality Issue
1702,20240124,29139,9709,584,141,2,3,5774.75,Damaged
1703,20240904,29167,9719,631,148,9,1,1042.68,Customer Changed Mind
1704,20250723,29184,9724,691,84,8,1,21029.8,Quality Issue
1705,20240719,29199,9730,754,31,12,4,21975.6,Customer Changed Mind
1706,20240211,29234,9746,387,143,11,3,19861.49,Customer Changed Mind
1707,20241018,29243,9748,870,59,9,2,6119.76,Duplicate Order
1708,20251021,29260,9753,403,63,11,4,27590.76,Duplicate Order
1709,20250726,29280,9761,815,24,12,3,13995.54,Incorrect Product
1710,20250208,29311,9773,994,98,9,2,1539.51,Quality Issue
1711,20250130,29387,9794,201,165,5,2,12323.18,Duplicate Order
1712,20250919,29389,9795,71,115,2,4,20843.72,Damaged
1713,20250918,29413,9802,483,75,1,1,7653.09,Quality Issue
1714,20241106,29434,9810,8,120,12,6,4919.22,Duplicate Order
1715,20251119,29477,9824,115,102,8,2,14940.28,Incorrect Product
1716,20240331,29512,9835,388,185,9,1,7785.38,Damaged
1717,20240710,29521,9837,90,121,3,1,1825.34,Customer Changed Mind
1718,20251215,29526,9838,77,87,6,1,4715.84,Customer Changed Mind
1719,20240208,29536,9842,751,151,2,1,7893.7,Duplicate Order
1720,20241108,29562,9852,127,15,5,2,8868.48,Damaged
1721,20241108,29571,9855,198,11,10,3,13298.77,Quality Issue
1722,20250711,29596,9862,62,96,3,1,3516.43,Customer Changed Mind
1723,20240623,29641,9880,399,9,4,2,5497.93,Duplicate Order
1724,20240509,29666,9886,379,28,10,2,749.82,Incorrect Product
1725,20250810,29672,9887,451,17,5,2,5011.48,Damaged
1726,20240211,29690,9893,532,55,6,5,4585.73,Quality Issue
1727,20240626,29695,9894,300,149,8,1,1636.04,Incorrect Product
1728,20240626,29696,9894,300,117,8,6,14224.14,Customer Changed Mind
1729,20251002,29703,9896,928,128,1,1,523.75,Incorrect Product
1730,20241004,29706,9898,1000,110,2,1,139.78,Quality Issue
1731,20240522,29720,9902,943,38,5,1,5978.63,Damaged
1732,20250413,29724,9903,504,184,3,3,15957.16,Customer Changed Mind
1733,20240611,29744,9910,714,183,12,7,29053.71,Duplicate Order
1734,20250516,29751,9912,594,129,9,1,4354.44,Incorrect Product
1735,20240407,29774,9922,33,3,1,1,1496.7,Incorrect Product
1736,20240407,29777,9922,33,179,1,1,3969.05,Quality Issue
1737,20250813,29798,9929,529,89,10,3,26899.78,Duplicate Order
1738,20250209,29813,9934,890,168,11,2,4718.89,Customer Changed Mind
1739,20250426,29820,9936,595,58,10,3,19376.43,Duplicate Order
1740,20240923,29824,9937,36,114,9,1,1167.49,Damaged
1741,20250226,29839,9944,868,29,4,1,2544.69,Customer Changed Mind
1742,20251223,29856,9950,910,108,11,3,23885.83,Customer Changed Mind
1743,20250516,29893,9964,225,114,8,1,1184.24,Damaged
1744,20240920,29896,9965,657,69,3,1,3013.22,Quality Issue
1745,20240709,29927,9974,508,146,4,1,4487.54,Damaged
1746,20240103,29978,9991,602,92,12,1,211.57,Damaged
1747,20240103,29979,9991,602,21,12,1,3001.25,Duplicate Order
1748,20240721,29983,9992,892,80,4,1,8401.37,Duplicate Order
1749,20240328,29988,9993,796,146,1,1,4782.52,Incorrect Product
1750,20251103,29991,9995,153,117,4,2,4546.44,Duplicate Order
1751,20240606,30003,9998,247,29,3,5,9997.76,Damaged
1752,20240515,30020,10005,315,118,8,1,7606.35,Damaged
1753,20251027,30024,10007,919,135,7,1,4742.14,Incorrect Product
1754,20240204,30072,10019,728,23,5,7,11474.69,Customer Changed Mind
1755,20250625,30077,10020,818,158,5,5,17278.16,Incorrect Product
1756,20240403,30092,10026,907,63,8,1,7531.85,Incorrect Product
1757,20241231,30097,10028,186,17,11,3,12839.3,Customer Changed Mind
1758,20250629,30102,10030,285,133,12,1,4137.81,Incorrect Product
1759,20250629,30104,10030,285,144,12,3,24935.28,Damaged
1760,20250908,30123,10037,367,188,4,3,8465.78,Damaged
1761,20240201,30145,10044,128,81,7,1,1226.26,Customer Changed Mind
1762,20240302,30157,10048,460,86,3,5,29308.74,Quality Issue
1763,20250131,30159,10050,676,64,7,1,2836.36,Customer Changed Mind
1764,20241128,30190,10063,578,140,9,3,4245.25,Damaged
1765,20240922,30233,10075,710,63,6,1,5462.08,Duplicate Order
1766,20241105,30260,10085,342,168,9,1,1839.49,Duplicate Order
1767,20241105,30262,10085,342,44,9,1,7456.76,Customer Changed Mind
1768,20240513,30291,10095,209,19,11,3,13554.44,Quality Issue
1769,20251201,30304,10098,123,61,7,2,8532.9,Damaged
1770,20250429,30332,10108,239,73,10,2,12336.98,Duplicate Order
1771,20240915,30346,10111,15,66,7,1,3861.79,Duplicate Order
1772,20250524,30391,10125,642,83,6,2,2364.39,Customer Changed Mind
1773,20250524,30393,10125,642,50,6,1,1225.42,Damaged
1774,20250930,30403,10128,942,189,9,1,2487.29,Incorrect Product
1775,20250726,30413,10131,946,34,7,2,590.77,Quality Issue
1776,20250610,30421,10133,130,2,8,4,34731.75,Quality Issue
1777,20250421,30454,10142,608,69,11,3,13599.14,Duplicate Order
1778,20250508,30459,10143,851,42,3,2,10698.76,Incorrect Product
1779,20250817,30467,10146,779,135,12,1,4772.75,Damaged
1780,20240104,30499,10158,618,104,1,5,17248.81,Quality Issue
1781,20240104,30500,10158,618,156,1,1,3732.01,Incorrect Product
1782,20240201,30545,10177,82,178,4,3,17518.34,Customer Changed Mind
1783,20240606,30549,10178,378,103,6,7,36792.35,Damaged
1784,20240304,30553,10179,448,11,4,1,5548.08,Duplicate Order
1785,20240304,30555,10179,448,155,4,5,21582.35,Damaged
1786,20250616,30566,10183,630,69,5,1,3553.94,Customer Changed Mind
1787,20250312,30588,10190,205,116,3,2,11251.61,Duplicate Order
1788,20241123,30615,10199,261,75,3,1,6627.9,Damaged
1789,20240726,30631,10205,799,153,5,2,453.12,Quality Issue
1790,20240125,30637,10207,679,110,12,5,443.08,Customer Changed Mind
1791,20240212,30639,10208,362,191,4,2,9677.77,Damaged
1792,20240706,30656,10216,764,127,4,2,2690.34,Duplicate Order
1793,20241102,30662,10217,112,119,2,1,2719.23,Incorrect Product
1794,20240413,30677,10222,777,183,10,4,18594.21,Customer Changed Mind
1795,20240708,30685,10224,569,36,10,5,13535.61,Incorrect Product
1796,20240414,30709,10231,725,30,11,1,8569.83,Damaged
1797,20240201,30727,10240,53,15,12,1,6602.48,Damaged
1798,20240601,30732,10243,38,76,5,1,4228.52,Duplicate Order
1799,20251019,30762,10252,745,32,7,3,16992.52,Duplicate Order
1800,20250108,30771,10255,20,4,6,2,1848.99,Duplicate Order
1801,20250316,30810,10269,505,187,9,5,32823.08,Incorrect Product
1802,20251123,30826,10276,207,31,4,2,14862.27,Incorrect Product
1803,20250117,30866,10289,837,106,2,3,12318.9,Customer Changed Mind
1804,20250212,30900,10302,972,183,7,1,4058.82,Quality Issue
1805,20251018,30907,10304,76,51,11,1,4392.03,Customer Changed Mind
1806,20240116,30922,10311,567,141,1,1,2008.14,Customer Changed Mind
1807,20240116,30924,10311,567,131,1,2,6852.59,Incorrect Product
1808,20250906,30945,10318,841,177,12,3,18396.28,Customer Changed Mind
1809,20250906,30946,10318,841,184,12,1,6063.44,Duplicate Order
1810,20250211,30965,10323,859,7,10,4,606.74,Damaged
1811,20250211,30967,10323,859,164,10,1,7554.23,Quality Issue
1812,20250610,30968,10324,11,17,1,1,2749.97,Customer Changed Mind
1813,20240102,30984,10330,864,35,9,4,4951.03,Duplicate Order
1814,20240628,31035,10350,479,23,1,6,11419.27,Quality Issue
1815,20241009,31049,10354,845,64,4,2,5454.46,Quality Issue
1816,20250617,31051,10356,5,111,5,1,5471.47,Damaged
1817,20240113,31066,10361,40,106,1,2,6946.9,Incorrect Product
1818,20250216,31079,10366,389,172,12,1,2575.33,Duplicate Order
1819,20241129,31088,10369,722,163,6,5,36453.01,Damaged
1820,20250925,31101,10372,445,110,9,3,288.66,Quality Issue
1821,20241109,31109,10374,507,69,4,2,7681.04,Customer Changed Mind
1822,20240302,31120,10378,517,139,10,3,19152.84,Customer Changed Mind
1823,20240302,31122,10378,517,160,10,1,2492.53,Quality Issue
1824,20240605,31123,10379,297,80,12,6,35358.51,Incorrect Product
1825,20250903,31127,10380,28,141,4,2,4813.79,Customer Changed Mind
1826,20250219,31131,10381,393,142,4,1,4455.86,Duplicate Order
1827,20250721,31167,10391,852,27,12,4,14647.55,Duplicate Order
1828,20241226,31188,10399,501,135,5,1,4851.34,Customer Changed Mind
1829,20250306,31227,10412,639,185,1,3,23900.77,Incorrect Product
1830,20251006,31247,10420,331,87,9,3,11819.51,Duplicate Order
1831,20240515,31263,10425,541,76,12,1,3247.4,Quality Issue
1832,20241118,31273,10429,529,79,7,1,5156.45,Duplicate Order
1833,20240127,31287,10433,948,14,12,2,6057.17,Quality Issue
1834,20251217,31312,10440,941,96,9,6,23895.27,Duplicate Order
1835,20250125,31321,10444,78,90,2,1,1450.4,Incorrect Product
1836,20241223,31342,10452,28,38,6,2,15126.02,Quality Issue
1837,20250704,31343,10453,823,194,9,3,24222.33,Quality Issue
1838,20240626,31350,10456,683,100,5,2,981.29,Duplicate Order
1839,20240602,31368,10462,134,194,5,3,26603.31,Customer Changed Mind
1840,20250521,31372,10463,717,2,7,3,16346.51,Incorrect Product
1841,20250325,31375,10464,476,191,5,2,12295.31,Damaged
1842,20250418,31381,10467,722,127,4,2,3032.28,Damaged
1843,20251117,31409,10474,155,84,1,1,4643.69,Quality Issue
1844,20240315,31430,10480,33,31,8,2,13098.38,Incorrect Product
1845,20240109,31470,10491,766,183,5,1,6007.27,Quality Issue
1846,20241121,31476,10493,496,100,3,6,3332.62,Quality Issue
1847,20250901,31484,10495,588,35,4,1,1701.48,Customer Changed Mind
1848,20250121,31489,10496,484,168,9,3,5004.63,Duplicate Order
1849,20250701,31530,10506,1,91,2,1,1681.66,Quality Issue
1850,20240127,31534,10507,1000,36,10,1,2274.65,Customer Changed Mind
1851,20240501,31593,10527,132,84,2,2,7887.59,Quality Issue
1852,20240613,31604,10533,353,56,9,6,35213.58,Duplicate Order
1853,20240622,31614,10537,898,145,5,5,2639.75,Duplicate Order
1854,20241017,31618,10538,877,19,8,1,4152.51,Duplicate Order
1855,20251121,31636,10543,232,106,9,3,12094.72,Customer Changed Mind
1856,20251110,31645,10545,3,17,3,1,3486.69,Incorrect Product
1857,20251116,31656,10549,683,124,4,1,5956.21,Damaged
1858,20241029,31669,10553,982,42,1,1,5569.31,Customer Changed Mind
1859,20250525,31681,10556,974,81,5,5,6892.0,Duplicate Order
1860,20240113,31701,10565,362,181,5,4,15298.9,Incorrect Product
1861,20240818,31749,10579,812,18,1,5,9893.05,Quality Issue
1862,20240806,31769,10583,174,11,5,2,8638.75,Customer Changed Mind
1863,20250705,31789,10589,840,165,10,7,32118.93,Incorrect Product
1864,20250302,31799,10592,64,84,2,5,20037.16,Damaged
1865,20251105,31804,10593,284,49,3,2,10529.31,Incorrect Product
1866,20240308,31817,10600,23,60,6,1,788.35,Customer Changed Mind
1867,20251212,31839,10612,489,1,8,3,16164.11,Quality Issue
1868,20251212,31840,10612,489,164,8,2,16545.76,Quality Issue
1869,20240702,31844,10613,978,66,9,6,30887.11,Customer Changed Mind
1870,20250708,31854,10617,919,89,5,3,20382.75,Damaged
1871,20240625,31856,10618,95,37,3,1,2426.35,Damaged
1872,20240909,31862,10620,678,166,3,2,8926.93,Damaged
1873,20250513,31867,10621,808,88,1,3,12213.13,Damaged
1874,20250220,31871,10623,649,180,5,4,6196.78,Incorrect Product
1875,20250220,31872,10623,649,81,5,2,3034.24,Customer Changed Mind
1876,20251102,31891,10629,163,107,4,1,2284.42,Quality Issue
1877,20241022,31897,10631,911,31,4,2,17872.13,Quality Issue
1878,20250518,31903,10634,992,149,10,2,2320.74,Incorrect Product
1879,20250902,31919,10641,510,54,11,1,4281.99,Incorrect Product
1880,20250528,31925,10643,242,198,7,2,7306.27,Duplicate Order
1881,20240521,31950,10649,599,67,3,2,2202.62,Damaged
1882,20251208,31956,10651,425,102,5,5,34663.96,Incorrect Product
1883,20250402,31965,10654,915,60,6,1,998.36,Duplicate Order
1884,20240624,31966,10655,908,109,10,2,11724.76,Incorrect Product
1885,20251012,31999,10665,203,118,2,1,6947.5,Incorrect Product
1886,20251210,32026,10673,51,97,10,1,3053.44,Customer Changed Mind
1887,20250503,32032,10675,191,160,2,1,2428.24,Customer Changed Mind
1888,20241229,32038,10677,143,125,8,2,16441.65,Duplicate Order
1889,20240203,32071,10685,207,21,11,1,3149.48,Duplicate Order
1890,20251106,32080,10688,863,32,1,7,30271.49,Customer Changed Mind
