sales_key,date_key,customer_key,product_key,employee_key,location_key,order_key,quantity,unit_price,gross_amount,discount_amount,net_amount,cost_amount,profit_amount,currency
11504,20240104,438,176,29,6,3846,2,2213.19,4426.37,842.89,3583.49,2784.26,799.23,INR
11505,20240113,960,167,100,3,3847,4,591.69,2366.75,48.78,2317.98,1719.48,598.5,INR
11506,20240113,960,13,100,3,3847,6,10517.39,63104.37,10428.57,52675.8,27896.16,24779.64,INR
11507,20240113,960,154,100,3,3847,5,2726.32,13631.58,831.04,12800.54,9587.75,3212.79,INR
11508,20240113,960,133,100,3,3847,4,4475.15,17900.6,2782.49,15118.11,11927.04,3191.07,INR
11509,20240113,960,82,100,3,3847,6,1076.84,6461.05,1073.33,5387.72,3079.44,2308.28,INR
11510,20241122,653,24,63,1,3848,3,5657.38,16972.13,973.97,15998.16,10248.51,5749.65,INR
11511,20251125,732,98,96,8,3849,4,767.7,3070.78,386.63,2684.16,1568.92,1115.24,INR
11512,20251125,732,3,96,8,3849,2,1760.04,3520.08,507.04,3013.04,1611.64,1401.4,INR
11513,20251125,732,110,96,8,3849,4,147.93,591.72,146.95,444.77,370.64,74.13,INR
11514,20251125,732,68,96,8,3849,7,1500.34,10502.4,2532.89,7969.51,5078.71,2890.8,INR
11515,20240105,125,167,25,8,3850,5,712.8,3564.01,404.67,3159.34,2149.35,1009.99,INR
11516,20240105,125,73,25,8,3850,2,7348.44,14696.88,875.07,13821.81,5916.44,7905.37,INR
11517,20240105,125,6,25,8,3850,7,3637.83,25464.83,5326.24,20138.59,13299.3,6839.29,INR
11518,20240105,125,163,25,8,3850,3,7898.72,23696.16,4103.09,19593.07,9876.69,9716.38,INR
11519,20240105,125,157,25,8,3850,7,1321.87,9253.11,928.31,8324.8,6341.93,1982.87,INR
11520,20250730,466,36,7,9,3851,4,3211.52,12846.08,118.79,12727.3,7696.68,5030.62,INR
11521,20250730,466,140,7,9,3851,4,1232.39,4929.55,1174.84,3754.71,2394.24,1360.47,INR
11522,20250730,466,38,7,9,3851,6,7986.08,47916.49,5402.31,42514.18,22772.46,19741.72,INR
11523,20240224,622,165,49,2,3852,2,5039.83,10079.66,857.3,9222.36,6237.16,2985.2,INR
11524,20240224,622,135,49,2,3852,2,5241.57,10483.14,1801.6,8681.55,4517.88,4163.67,INR
11525,20240224,622,170,49,2,3852,6,861.71,5170.24,536.75,4633.49,3994.98,638.51,INR
11526,20240224,622,60,49,2,3852,5,1100.7,5503.51,56.03,5447.48,4118.2,1329.28,INR
11527,20240224,622,107,49,2,3852,2,2186.73,4373.46,566.02,3807.45,3124.26,683.19,INR
11528,20241223,585,129,82,6,3853,1,5977.4,5977.4,1337.89,4639.51,2946.7,1692.81,INR
11529,20241223,585,130,82,6,3853,2,7459.65,14919.31,639.7,14279.61,7923.4,6356.21,INR
11530,20241223,585,93,82,6,3853,7,673.11,4711.76,670.85,4040.91,3131.59,909.32,INR
11531,20241223,585,13,82,6,3853,1,11600.44,11600.44,1435.88,10164.56,4649.36,5515.2,INR
11532,20241223,585,2,82,6,3853,7,7446.96,52128.72,2813.17,49315.55,31018.47,18297.08,INR
11533,20241110,947,46,84,7,3854,6,550.0,3300.0,97.27,3202.72,1561.02,1641.7,INR
11534,20241208,476,72,48,11,3855,2,6028.96,12057.92,1478.72,10579.2,5385.66,5193.54,INR
11535,20241208,476,186,48,11,3855,4,9402.3,37609.21,9004.46,28604.75,16957.6,11647.15,INR
11536,20241208,476,7,48,11,3855,4,197.43,789.71,6.06,783.65,472.8,310.85,INR
11537,20241208,476,136,48,11,3855,3,3160.4,9481.21,1672.27,7808.94,5618.25,2190.69,INR
11538,20241208,476,141,48,11,3855,6,3111.74,18670.45,2818.83,15851.62,12243.48,3608.14,INR
11539,20240229,372,5,27,3,3856,3,3850.25,11550.74,858.82,10691.93,7899.87,2792.06,INR
11540,20250704,945,101,5,9,3857,4,6740.65,26962.58,133.7,26828.88,17101.88,9727.0,INR
11541,20240720,338,136,44,9,3858,4,2475.27,9901.08,1853.42,8047.66,7491.0,556.66,INR
11542,20250717,571,199,54,8,3859,4,5790.12,23160.5,3796.46,19364.04,17522.04,1842.0,INR
11543,20250717,571,33,54,8,3859,3,3981.82,11945.46,1293.58,10651.88,9254.67,1397.21,INR
11544,20250717,571,76,54,8,3859,1,4319.56,4319.56,372.16,3947.4,2831.95,1115.45,INR
11545,20250717,571,101,54,8,3859,6,5800.77,34804.64,3300.27,31504.36,25652.82,5851.54,INR
11546,20250717,571,157,54,8,3859,3,1536.46,4609.39,535.46,4073.93,2717.97,1355.96,INR
11547,20250424,29,157,2,2,3860,7,1346.5,9425.48,970.81,8454.68,6341.93,2112.75,INR
11548,20250424,29,22,2,2,3860,5,6183.29,30916.47,5262.56,25653.91,13385.4,12268.51,INR
11549,20250424,29,184,2,2,3860,7,6932.79,48529.54,3828.42,44701.12,20269.2,24431.92,INR
11550,20250424,29,69,2,2,3860,4,3979.82,15919.27,2154.83,13764.45,10836.0,2928.45,INR
11551,20250424,29,25,2,2,3860,1,2217.41,2217.41,118.51,2098.89,1354.2,744.69,INR
11552,20250206,166,62,94,2,3861,2,599.89,1199.78,280.89,918.9,968.82,-49.92,INR
11553,20250206,166,44,94,2,3861,1,6971.5,6971.5,728.99,6242.51,3862.43,2380.08,INR
11554,20240813,58,175,71,8,3862,4,9979.69,39918.75,9389.34,30529.41,17755.6,12773.81,INR
11555,20240813,58,14,71,8,3862,5,3909.13,19545.67,1715.24,17830.43,13787.95,4042.48,INR
11556,20240813,58,88,71,8,3862,4,3921.13,15684.51,383.98,15300.53,10529.96,4770.57,INR
11557,20240813,58,42,71,8,3862,1,6894.63,6894.63,1435.58,5459.05,4649.75,809.3,INR
11558,20240813,58,58,71,8,3862,6,11144.75,66868.48,4854.15,62014.33,28130.4,33883.93,INR
11559,20250421,418,22,33,8,3863,7,6071.93,42503.52,6791.13,35712.39,18739.56,16972.83,INR
11560,20251230,932,143,36,8,3864,2,7573.48,15146.96,2215.46,12931.5,8212.56,4718.94,INR
11561,20251230,932,96,36,8,3864,6,5286.84,31721.06,5035.13,26685.93,13023.24,13662.69,INR
11562,20251230,932,110,36,8,3864,5,144.6,723.0,0.85,722.15,463.3,258.85,INR
11563,20251105,72,134,36,10,3865,1,7067.21,7067.21,137.94,6929.28,2987.61,3941.67,INR
11564,20251105,72,65,36,10,3865,5,3268.7,16343.48,424.58,15918.9,6519.35,9399.55,INR
11565,20251105,72,19,36,10,3865,7,4994.52,34961.67,4319.84,30641.82,15029.63,15612.19,INR
11566,20251105,72,157,36,10,3865,1,1379.18,1379.18,245.77,1133.41,905.99,227.42,INR
11567,20251105,72,124,36,10,3865,1,5557.51,5557.51,470.96,5086.55,2951.57,2134.98,INR
11568,20251031,976,78,87,5,3866,1,6072.86,6072.86,734.5,5338.37,3081.57,2256.8,INR
11569,20251031,976,19,87,5,3866,1,5608.88,5608.88,385.9,5222.98,2147.09,3075.89,INR
11570,20251031,976,61,87,5,3866,3,6101.8,18305.4,2955.12,15350.29,6911.97,8438.32,INR
11571,20251031,976,18,87,5,3866,4,3047.92,12191.7,75.89,12115.8,5463.04,6652.76,INR
11572,20251031,976,63,87,5,3866,7,7058.7,49410.91,1422.28,47988.63,33180.63,14808.0,INR
11573,20240609,869,28,73,4,3867,4,379.78,1519.11,256.48,1262.63,971.8,290.83,INR
11574,20240609,869,41,73,4,3867,6,4239.69,25438.12,743.76,24694.37,13200.18,11494.19,INR
11575,20250303,6,177,9,12,3868,6,9370.17,56221.01,8321.5,47899.51,25868.34,22031.17,INR
11576,20250303,6,54,9,12,3868,4,4126.44,16505.75,462.71,16043.05,11766.4,4276.65,INR
11577,20250303,6,34,9,12,3868,2,341.32,682.63,90.72,591.91,491.64,100.27,INR
11578,20250303,6,199,9,12,3868,2,6260.9,12521.81,426.44,12095.37,8761.02,3334.35,INR
11579,20241017,16,62,31,9,3869,7,654.16,4579.13,157.88,4421.25,3390.87,1030.38,INR
11580,20241017,16,55,31,9,3869,6,1317.68,7906.1,1041.85,6864.25,3721.02,3143.23,INR
11581,20241017,16,80,31,9,3869,5,9346.48,46732.38,9436.62,37295.76,21543.55,15752.21,INR
11582,20241017,16,167,31,9,3869,2,748.11,1496.23,227.21,1269.02,859.74,409.28,INR
11583,20251207,901,194,79,7,3870,6,9390.98,56345.91,8537.96,47807.95,24589.68,23218.27,INR
11584,20251207,901,79,79,7,3870,2,6815.49,13630.99,1024.75,12606.24,8703.64,3902.6,INR
11585,20251207,901,8,79,7,3870,2,7719.16,15438.31,2909.95,12528.36,8122.0,4406.36,INR
11586,20251125,586,59,36,7,3871,5,4057.38,20286.88,1163.8,19123.08,8250.85,10872.23,INR
11587,20251125,586,170,36,7,3871,5,1037.25,5186.24,722.42,4463.82,3329.15,1134.67,INR
11588,20251125,586,116,36,7,3871,6,5834.68,35008.11,3307.88,31700.23,24231.42,7468.81,INR
11589,20251125,586,184,36,7,3871,2,6533.57,13067.13,1058.67,12008.47,5791.2,6217.27,INR
11590,20251125,586,180,36,7,3871,6,2762.73,16576.37,918.38,15657.99,8870.04,6787.95,INR
11591,20250926,174,152,82,10,3872,7,5834.67,40842.72,5000.6,35842.12,21838.11,14004.01,INR
11592,20250926,174,67,82,10,3872,3,1234.47,3703.42,799.72,2903.7,1546.2,1357.5,INR
11593,20250926,174,180,82,10,3872,2,2301.03,4602.06,513.51,4088.56,2956.68,1131.88,INR
11594,20250926,174,22,82,10,3872,7,5843.57,40904.97,7101.84,33803.13,18739.56,15063.57,INR
11595,20250926,174,199,82,10,3872,3,5416.42,16249.27,3449.11,12800.16,13141.53,-341.37,INR
11596,20240428,954,23,51,4,3873,6,2060.41,12362.49,2560.8,9801.69,9251.58,550.11,INR
11597,20240821,562,164,78,6,3874,6,6997.9,41987.38,4995.52,36991.86,22604.94,14386.92,INR
11598,20240821,562,64,78,6,3874,3,3419.79,10259.37,741.5,9517.87,6330.0,3187.87,INR
11599,20240821,562,115,78,6,3874,5,6352.16,31760.8,5679.01,26081.79,15012.0,11069.79,INR
11600,20250603,636,2,53,1,3875,2,7638.65,15277.31,1294.05,13983.26,8862.42,5120.84,INR
11601,20250603,636,42,53,1,3875,2,7199.68,14399.36,2267.4,12131.97,9299.5,2832.47,INR
11602,20250701,679,117,74,10,3876,4,2008.48,8033.93,763.75,7270.18,6088.76,1181.42,INR
11603,20250701,679,1,74,10,3876,1,5596.89,5596.89,346.37,5250.52,2259.63,2990.89,INR
11604,20250701,679,135,74,10,3876,6,4360.09,26160.53,5279.02,20881.51,13553.64,7327.87,INR
11605,20240913,202,64,44,7,3877,1,2641.69,2641.69,68.46,2573.23,2110.0,463.23,INR
11606,20240913,202,113,44,7,3877,7,187.23,1310.64,305.31,1005.33,728.91,276.42,INR
11607,20240410,360,69,24,11,3878,7,4339.64,30377.49,1181.95,29195.54,18963.0,10232.54,INR
11608,20240410,360,40,24,11,3878,1,8640.44,8640.44,649.05,7991.38,3835.55,4155.83,INR
11609,20240410,360,195,24,11,3878,5,9842.28,49211.42,5921.42,43290.0,20064.3,23225.7,INR
11610,20240410,360,21,24,11,3878,6,3879.74,23278.44,748.6,22529.83,13613.1,8916.73,INR
11611,20240410,129,57,89,4,3879,4,3285.23,13140.92,2954.83,10186.09,10342.4,-156.31,INR
11612,20240410,129,189,89,4,3879,7,2549.87,17849.09,1951.89,15897.2,8173.13,7724.07,INR
11613,20240410,129,56,89,4,3879,1,6577.2,6577.2,429.76,6147.44,3009.39,3138.05,INR
11614,20240410,129,195,89,4,3879,5,9181.47,45907.36,493.2,45414.15,20064.3,25349.85,INR
11615,20250515,529,95,42,5,3880,6,4282.75,25696.5,35.26,25661.25,17539.02,8122.23,INR
11616,20250515,529,174,42,5,3880,5,2243.06,11215.31,2568.18,8647.14,6005.65,2641.49,INR
11617,20250515,529,91,42,5,3880,1,1977.91,1977.91,359.57,1618.34,913.96,704.38,INR
11618,20250515,529,5,42,5,3880,3,4539.47,13618.4,2777.96,10840.44,7899.87,2940.57,INR
11619,20241127,988,89,1,1,3881,2,11976.16,23952.33,341.41,23610.92,8991.38,14619.54,INR
11620,20241127,988,16,1,1,3881,4,3073.42,12293.7,2547.83,9745.87,6613.24,3132.63,INR
11621,20241127,988,70,1,1,3881,2,2060.32,4120.63,372.0,3748.63,2620.04,1128.59,INR
11622,20241127,988,195,1,1,3881,3,11284.26,33852.79,4241.87,29610.92,12038.58,17572.34,INR
11623,20241224,628,119,39,12,3882,5,3694.55,18472.74,1598.22,16874.52,12306.1,4568.42,INR
11624,20241224,628,71,39,12,3882,2,3352.43,6704.87,324.44,6380.43,2692.78,3687.65,INR
11625,20250819,692,107,42,5,3883,7,2175.96,15231.69,2136.88,13094.81,10934.91,2159.9,INR
11626,20250819,692,123,42,5,3883,6,5421.74,32530.46,5323.73,27206.73,19059.36,8147.37,INR
11627,20250819,692,70,42,5,3883,3,2335.17,7005.5,1081.49,5924.01,3930.06,1993.95,INR
11628,20250819,692,32,42,5,3883,7,4590.78,32135.49,819.62,31315.87,18339.16,12976.71,INR
11629,20240113,194,129,25,2,3884,1,6223.11,6223.11,820.63,5402.48,2946.7,2455.78,INR
11630,20240113,194,70,25,2,3884,2,2183.29,4366.58,949.64,3416.95,2620.04,796.91,INR
11631,20240113,194,151,25,2,3884,7,8256.44,57795.06,5340.15,52454.91,32000.5,20454.41,INR
11632,20250705,542,82,88,8,3885,3,948.94,2846.81,665.32,2181.48,1539.72,641.76,INR
11633,20250705,542,113,88,8,3885,7,184.09,1288.63,99.2,1189.42,728.91,460.51,INR
11634,20250705,542,108,88,8,3885,6,8968.27,53809.63,5416.24,48393.39,26201.52,22191.87,INR
11635,20240719,995,13,50,11,3886,7,10069.73,70488.14,12148.43,58339.7,32545.52,25794.18,INR
11636,20240719,995,31,50,11,3886,7,9417.34,65921.37,537.37,65384.0,25075.75,40308.25,INR
11637,20251111,89,111,38,2,3887,5,8324.45,41622.26,9213.24,32409.02,24682.85,7726.17,INR
11638,20251111,89,18,38,2,3887,3,2514.56,7543.67,414.82,7128.85,4097.28,3031.57,INR
11639,20251129,204,54,70,7,3888,4,5860.1,23440.42,5729.51,17710.91,11766.4,5944.51,INR
11640,20250102,720,195,64,6,3889,6,8559.7,51358.21,1939.66,49418.55,24077.16,25341.39,INR
11641,20240818,11,108,48,2,3890,1,6992.15,6992.15,1370.96,5621.19,4366.92,1254.27,INR
11642,20240818,11,69,48,2,3890,3,4189.76,12569.29,1315.41,11253.88,8127.0,3126.88,INR
11643,20240619,207,184,98,4,3891,6,6564.51,39387.05,9811.46,29575.59,17373.6,12201.99,INR
11644,20240512,945,171,98,8,3892,6,819.7,4918.17,378.14,4540.03,2935.44,1604.59,INR
11645,20240512,945,186,98,8,3892,1,9768.19,9768.19,2384.06,7384.12,4239.4,3144.72,INR
11646,20240512,945,73,98,8,3892,5,7676.49,38382.45,5416.37,32966.08,14791.1,18174.98,INR
11647,20251231,20,41,48,12,3893,2,5333.82,10667.63,277.61,10390.02,4400.06,5989.96,INR
11648,20251231,20,137,48,12,3893,7,1992.73,13949.13,2456.3,11492.84,7038.29,4454.55,INR
11649,20251231,20,10,48,12,3893,1,3313.1,3313.1,433.94,2879.16,2135.34,743.82,INR
11650,20251231,20,154,48,12,3893,5,2911.95,14559.75,2919.42,11640.33,9587.75,2052.58,INR
11651,20240517,430,125,71,2,3894,5,8018.1,40090.51,9196.99,30893.52,23935.05,6958.47,INR
11652,20241122,330,91,6,8,3895,1,1895.4,1895.4,123.92,1771.48,913.96,857.52,INR
11653,20241122,330,77,6,8,3895,3,6072.05,18216.15,389.26,17826.89,7689.0,10137.89,INR
11654,20241216,399,177,45,11,3896,2,10264.49,20528.99,2885.83,17643.16,8622.78,9020.38,INR
11655,20250511,259,183,45,10,3897,4,5719.05,22876.2,4553.54,18322.65,16494.12,1828.53,INR
11656,20250511,259,115,45,10,3897,7,5371.13,37597.94,6984.03,30613.9,21016.8,9597.1,INR
11657,20250511,259,192,45,10,3897,1,5137.25,5137.25,1010.73,4126.52,3090.7,1035.82,INR
11658,20250511,259,132,45,10,3897,4,7551.92,30207.69,1624.73,28582.96,17485.16,11097.8,INR
11659,20250511,259,155,45,10,3897,5,4058.53,20292.66,4788.18,15504.48,12802.95,2701.53,INR
11660,20250907,276,124,41,10,3898,4,4121.79,16487.15,779.76,15707.4,11806.28,3901.12,INR
11661,20250211,761,195,85,11,3899,7,7484.35,52390.42,4659.08,47731.34,28090.02,19641.32,INR
11662,20250211,761,194,85,11,3899,3,7550.6,22651.81,2255.14,20396.68,12294.84,8101.84,INR
11663,20250211,761,187,85,11,3899,2,8631.19,17262.38,3298.37,13964.02,8157.76,5806.26,INR
11664,20250211,761,103,85,11,3899,6,7144.87,42869.21,5715.19,37154.02,29676.06,7477.96,INR
11665,20250211,761,91,85,11,3899,6,1830.63,10983.78,1096.33,9887.45,5483.76,4403.69,INR
11666,20250708,26,50,59,8,3900,2,1139.66,2279.33,206.13,2073.2,1602.84,470.36,INR
11667,20250708,26,169,59,8,3900,1,4224.32,4224.32,35.98,4188.34,2041.74,2146.6,INR
11668,20250708,26,180,59,8,3900,5,2547.8,12739.02,1631.79,11107.23,7391.7,3715.53,INR
11669,20250708,26,185,59,8,3900,4,8743.25,34973.0,7904.68,27068.32,17656.04,9412.28,INR
11670,20250708,26,193,59,8,3900,7,4353.39,30473.75,3245.07,27228.68,16700.67,10528.01,INR
11671,20250218,130,180,48,1,3901,1,1824.36,1824.36,217.15,1607.21,1478.34,128.87,INR
11672,20250218,130,2,48,1,3901,3,8201.99,24605.98,3771.81,20834.17,13293.63,7540.54,INR
11673,20241115,265,21,44,3,3902,6,3442.73,20656.4,3764.63,16891.77,13613.1,3278.67,INR
11674,20241115,265,115,44,3,3902,2,6244.42,12488.84,1749.6,10739.23,6004.8,4734.43,INR
11675,20241115,265,133,44,3,3902,6,5383.54,32301.25,1363.85,30937.39,17890.56,13046.83,INR
11676,20241115,265,34,44,3,3902,1,390.81,390.81,20.88,369.92,245.82,124.1,INR
11677,20240425,827,192,62,5,3903,7,6017.44,42122.11,,31604.33,21634.9,9969.43,INR
11678,20240601,394,89,23,12,3904,5,9361.41,46807.06,3812.49,42994.56,22478.45,20516.11,INR
11679,20241112,35,158,25,3,3905,6,5132.83,30796.99,4778.75,26018.24,15128.64,10889.6,INR
11680,20241112,35,135,25,3,3905,2,4880.88,9761.76,1796.98,7964.78,4517.88,3446.9,INR
11681,20241112,35,155,25,3,3905,1,4535.05,4535.05,514.96,4020.08,2560.59,1459.49,INR
11682,20241112,35,188,25,3,3905,1,3853.79,3853.79,221.1,3632.69,2002.41,1630.28,INR
11683,20240203,521,67,53,11,3906,5,1273.7,6368.52,1054.66,5313.86,2577.0,2736.86,INR
11684,20240203,521,50,53,11,3906,6,1176.71,7060.25,521.64,6538.61,4808.52,1730.09,INR
11685,20240203,521,36,53,11,3906,3,3349.38,10048.15,835.52,9212.63,5772.51,3440.12,INR
11686,20240203,521,91,53,11,3906,1,2063.94,2063.94,430.19,1633.75,913.96,719.79,INR
11687,20240819,628,115,32,8,3907,4,5680.75,22723.0,4121.7,18601.3,12009.6,6591.7,INR
11688,20240819,628,133,32,8,3907,3,4711.27,14133.8,2072.26,12061.53,8945.28,3116.25,INR
11689,20241204,458,43,68,9,3908,5,6348.01,31740.06,1724.7,30015.36,19309.75,10705.61,INR
11690,20241204,458,64,68,9,3908,5,3353.55,16767.75,357.61,16410.14,10550.0,5860.14,INR
11691,20241204,458,188,68,9,3908,5,3684.97,18424.85,518.21,17906.64,10012.05,7894.59,INR
11692,20241211,89,199,91,2,3909,1,7722.27,7722.27,1177.79,6544.48,4380.51,2163.97,INR
11693,20241211,89,40,91,2,3909,5,9791.12,48955.6,3164.49,45791.11,19177.75,26613.36,INR
11694,20241211,89,134,91,2,3909,5,6807.85,34039.24,3039.46,30999.78,14938.05,16061.73,INR
11695,20250818,880,26,36,5,3910,4,3851.1,15404.4,3737.7,11666.7,9436.88,2229.82,INR
11696,20250818,880,170,36,5,3910,1,1018.72,1018.72,95.66,923.06,665.83,257.23,INR
11697,20250818,880,197,36,5,3910,3,4833.77,14501.31,1381.48,13119.83,10120.35,2999.48,INR
11698,20251208,859,8,58,6,3911,7,6423.97,44967.81,1696.7,43271.11,28427.0,14844.11,INR
11699,20251208,859,169,58,6,3911,7,4109.16,28764.11,2527.54,26236.57,14292.18,11944.39,INR
11700,20250617,912,34,29,6,3912,6,277.37,1664.22,218.11,1446.11,1474.92,-28.81,INR
11701,20250617,912,48,29,6,3912,5,8089.86,40449.28,1690.11,38759.17,22370.15,16389.02,INR
11702,20250617,912,158,29,6,3912,4,5482.83,21931.31,442.56,21488.76,10085.76,11403.0,INR
11703,20250617,912,1,29,6,3912,7,4655.17,32586.17,5256.54,27329.63,15817.41,11512.22,INR
11704,20250617,912,166,29,6,3912,7,6121.25,42848.78,3134.4,39714.38,32442.2,7272.18,INR
11705,20240228,964,60,80,11,3913,7,1144.83,8013.82,1494.63,6519.18,5765.48,753.7,INR
11706,20240228,964,66,80,11,3913,7,5169.95,36189.66,5689.24,30500.42,23001.79,7498.63,INR
11707,20240228,964,151,80,11,3913,7,8268.75,57881.28,10453.77,47427.51,32000.5,15427.01,INR
11708,20240228,964,7,80,11,3913,4,162.27,649.1,7.28,641.82,472.8,169.02,INR
11709,20241025,318,46,22,5,3914,1,514.98,514.98,24.35,490.63,260.17,230.46,INR
11710,20241025,318,168,22,5,3914,6,2457.66,14745.97,1185.47,13560.5,10230.48,3330.02,INR
11711,20241025,318,92,22,5,3914,4,312.18,1248.7,11.82,1236.88,845.32,391.56,INR
11712,20250617,422,83,53,11,3915,1,1539.21,1539.21,294.75,1244.46,1038.98,205.48,INR
11713,20250617,422,149,53,11,3915,2,1686.06,3372.12,577.86,2794.26,2229.8,564.46,INR
11714,20250617,422,109,53,11,3915,7,7001.76,49012.34,1724.61,47287.73,24392.2,22895.53,INR
11715,20250310,960,94,37,11,3916,1,1728.78,1728.78,159.58,1569.2,1030.68,538.52,INR
11716,20250310,960,160,37,11,3916,2,2514.08,5028.15,399.11,4629.05,4690.82,-61.77,INR
11717,20241130,450,56,77,8,3917,7,7384.65,51692.53,1589.56,50102.96,21065.73,29037.23,INR
11718,20241130,450,16,77,8,3917,5,3412.01,17060.06,2033.48,15026.58,8266.55,6760.03,INR
11719,20241114,865,53,25,4,3918,7,1630.79,11415.55,2838.26,8577.29,5273.87,3303.42,INR
11720,20241114,865,73,25,4,3918,5,6357.18,31785.88,4489.44,27296.44,14791.1,12505.34,INR
11721,20241114,865,52,25,4,3918,2,8673.27,17346.55,1674.72,15671.83,7868.74,7803.09,INR
11722,20241114,865,103,25,4,3918,1,8627.58,8627.58,21.63,8605.95,4946.01,3659.94,INR
11723,20241023,648,94,21,2,3919,4,2332.95,9331.81,1955.13,7376.69,4122.72,3253.97,INR
11724,20250227,928,43,77,3,3920,2,4381.75,8763.51,1721.81,7041.7,7723.9,-682.2,INR
11725,20240510,11,161,56,8,3921,5,6785.36,33926.8,5298.12,28628.68,17038.2,11590.48,INR
11726,20250113,707,74,64,3,3922,7,4745.8,33220.62,2621.65,30598.97,27850.76,2748.21,INR
11727,20250113,707,58,64,3,3922,2,11737.82,23475.64,2910.19,20565.45,9376.8,11188.65,INR
11728,20250113,707,56,64,3,3922,7,5607.03,39249.24,4873.97,34375.28,21065.73,13309.55,INR
11729,20250113,707,125,64,3,3922,2,8493.83,16987.66,817.16,16170.5,9574.02,6596.48,INR
11730,20250113,707,169,64,3,3922,7,4763.98,33347.87,4383.04,28964.83,14292.18,14672.65,INR
11731,20240530,801,51,80,11,3923,2,4603.23,9206.46,646.92,8559.54,4192.74,4366.8,INR
11732,20240530,801,190,80,11,3923,6,1962.85,11777.11,2539.56,9237.55,7605.66,1631.89,INR
11733,20240530,801,150,80,11,3923,3,6380.7,19142.09,4271.76,14870.33,9448.47,5421.86,INR
11734,20240530,801,5,80,11,3923,4,4096.35,16385.41,2175.93,14209.48,10533.16,3676.32,INR
11735,20240530,801,9,80,11,3923,7,3502.07,24514.46,4930.15,19584.3,20915.3,-1331.0,INR
11736,20250512,199,166,29,5,3924,6,6364.44,38186.63,374.95,37811.69,27807.6,10004.09,INR
11737,20250512,199,151,29,5,3924,7,11065.19,77456.3,18261.34,59194.95,32000.5,27194.45,INR
11738,20250512,199,2,29,5,3924,4,6896.66,27586.64,3933.15,23653.49,17724.84,5928.65,INR
11739,20250512,199,96,29,5,3924,4,4205.72,16822.9,1522.88,15300.02,8682.16,6617.86,INR
11740,20250512,199,133,29,5,3924,1,4722.84,4722.84,381.44,4341.41,2981.76,1359.65,INR
11741,20250924,736,137,25,4,3925,6,1384.13,8304.78,423.91,7880.87,6032.82,1848.05,INR
11742,20250924,736,102,25,4,3925,3,7765.26,23295.77,2810.47,20485.31,11963.55,8521.76,INR
11743,20250106,196,151,100,8,3926,4,9294.65,37178.6,6064.95,31113.65,18286.0,12827.65,INR
11744,20250106,196,63,100,8,3926,2,8356.99,16713.99,796.43,15917.56,9480.18,6437.38,INR
11745,20241010,905,83,12,2,3927,2,1945.25,3890.5,854.74,3035.77,2077.96,957.81,INR
11746,20241010,905,170,12,2,3927,7,1237.84,8664.88,839.84,7825.03,4660.81,3164.22,INR
11747,20251118,909,109,65,10,3928,1,8751.4,8751.4,1444.33,7307.08,3484.6,3822.48,INR
11748,20251118,909,196,65,10,3928,6,3869.83,23218.95,3776.58,19442.37,8773.74,10668.63,INR
11749,20251118,909,97,65,10,3928,5,3254.97,16274.83,1265.13,15009.7,9396.9,5612.8,INR
11750,20251118,909,162,65,10,3928,7,3033.02,21231.17,5229.62,16001.55,14073.64,1927.91,INR
11751,20250427,4,49,39,7,3929,1,3609.79,3609.79,190.99,3418.8,2537.43,881.37,INR
11752,20250427,4,55,39,7,3929,1,1269.65,1269.65,223.91,1045.74,620.17,425.57,INR
11753,20250427,4,175,39,7,3929,7,10068.87,70482.1,13549.96,56932.15,31072.3,25859.85,INR
11754,20250427,4,20,39,7,3929,6,2266.44,13598.67,1753.84,11844.83,7987.44,3857.39,INR
11755,20241108,508,30,15,12,3930,7,9605.63,67239.41,11721.26,55518.15,32813.83,22704.32,INR
11756,20241108,508,51,15,12,3930,2,4188.12,8376.25,440.79,7935.46,4192.74,3742.72,INR
